height,allInterlinks,validInterlinks,missingPtrs
1258865,5,36,-1
1258866,5,36,-1
1258867,6,36,-1
1258868,6,36,-1
1258869,4,36,-1
1258870,5,36,-1
1258871,6,36,-1
1258872,6,36,-1
1258873,7,36,-1
1258874,5,36,-1
1258875,6,36,-1
1258876,7,36,-1
1258877,7,36,-1
1258878,7,36,-1
1258879,4,36,-1
1258880,5,36,-1
1258881,4,36,-1
1258882,5,36,-1
1258883,6,36,-1
1258884,5,36,-1
1258885,6,36,-1
1258886,5,36,-1
1258887,6,36,-1
1258888,5,36,-1
1258889,5,36,-1
1258890,5,36,-1
1258891,5,36,-1
1258892,5,36,-1
1258893,5,36,-1
1258894,6,36,-1
1258895,6,36,-1
1258896,5,36,-1
1258897,6,36,-1
1258898,6,36,-1
1258899,7,36,-1
1258900,7,36,-1
1258901,8,36,-1
1258902,6,36,-1
1258903,5,36,-1
1258904,5,36,-1
1258905,6,36,-1
1258906,4,36,-1
1258907,4,36,-1
1258908,5,36,-1
1258909,5,36,-1
1258910,6,36,-1
1258911,6,36,-1
1258912,6,36,-1
1258913,5,36,-1
1258914,6,36,-1
1258915,6,36,-1
1258916,6,36,-1
1258917,3,36,-1
1258918,4,36,-1
1258919,4,36,-1
1258920,4,36,-1
1258921,4,36,-1
1258922,4,36,-1
1258923,5,36,-1
1258924,6,36,-1
1258925,3,36,-1
1258926,3,36,-1
1258927,4,36,-1
1258928,5,36,-1
1258929,4,36,-1
1258930,5,36,-1
1258931,4,36,-1
1258932,4,36,-1
1258933,4,36,-1
1258934,5,36,-1
1258935,4,36,-1
1258936,5,36,-1
1258937,5,36,-1
1258938,4,36,-1
1258939,5,36,-1
1258940,5,36,-1
1258941,5,36,-1
1258942,6,36,-1
1258943,4,36,-1
1258944,5,36,-1
1258945,6,36,-1
1258946,6,36,-1
1258947,4,36,-1
1258948,5,36,-1
1258949,6,36,-1
1258950,3,36,-1
1258951,4,36,-1
1258952,5,36,-1
1258953,6,36,-1
1258954,6,36,-1
1258955,5,36,-1
1258956,6,36,-1
1258957,4,36,-1
1258958,4,36,-1
1258959,5,36,-1
1258960,4,36,-1
1258961,5,36,-1
1258962,5,36,-1
1258963,5,36,-1
1258964,6,36,-1
1258965,6,36,-1
1258966,7,36,-1
1258967,5,36,-1
1258968,4,36,-1
1258969,5,36,-1
1258970,5,36,-1
1258971,6,36,-1
1258972,6,36,-1
1258973,6,36,-1
1258974,4,36,-1
1258975,3,36,-1
1258976,4,36,-1
1258977,5,36,-1
1258978,5,36,-1
1258979,5,36,-1
1258980,5,36,-1
1258981,5,36,-1
1258982,6,36,-1
1258983,4,36,-1
1258984,5,36,-1
1258985,5,36,-1
1258986,6,36,-1
1258987,5,36,-1
1258988,6,36,-1
1258989,4,36,-1
1258990,5,36,-1
1258991,5,36,-1
1258992,3,36,-1
1258993,4,36,-1
1258994,5,36,-1
1258995,4,36,-1
1258996,5,36,-1
1258997,5,36,-1
1258998,5,36,-1
1258999,4,36,-1
1259000,4,36,-1
1259001,5,36,-1
1259002,5,36,-1
1259003,6,36,-1
1259004,5,36,-1
1259005,6,36,-1
1259006,6,36,-1
1259007,7,36,-1
1259008,3,36,-1
1259009,4,36,-1
1259010,5,36,-1
1259011,5,36,-1
1259012,4,36,-1
1259013,5,36,-1
1259014,4,36,-1
1259015,5,36,-1
1259016,5,36,-1
1259017,5,36,-1
1259018,6,36,-1
1259019,5,36,-1
1259020,4,36,-1
1259021,5,36,-1
1259022,5,36,-1
1259023,5,36,-1
1259024,6,36,-1
1259025,5,36,-1
1259026,5,36,-1
1259027,4,36,-1
1259028,5,36,-1
1259029,5,36,-1
1259030,5,36,-1
1259031,5,36,-1
1259032,5,36,-1
1259033,5,36,-1
1259034,6,36,-1
1259035,7,36,-1
1259036,6,36,-1
1259037,7,36,-1
1259038,8,36,-1
1259039,6,36,-1
1259040,7,36,-1
1259041,5,36,-1
1259042,6,36,-1
1259043,5,36,-1
1259044,4,36,-1
1259045,5,36,-1
1259046,5,36,-1
1259047,5,36,-1
1259048,6,36,-1
1259049,7,36,-1
1259050,3,36,-1
1259051,4,36,-1
1259052,4,36,-1
1259053,5,36,-1
1259054,4,36,-1
1259055,5,36,-1
1259056,5,36,-1
1259057,6,36,-1
1259058,6,36,-1
1259059,5,36,-1
1259060,6,36,-1
1259061,7,36,-1
1259062,4,36,-1
1259063,5,36,-1
1259064,4,36,-1
1259065,5,36,-1
1259066,5,36,-1
1259067,6,36,-1
1259068,5,36,-1
1259069,5,36,-1
1259070,6,36,-1
1259071,6,36,-1
1259072,6,36,-1
1259073,5,36,-1
1259074,6,36,-1
1259075,5,36,-1
1259076,5,36,-1
1259077,5,36,-1
1259078,4,36,-1
1259079,5,36,-1
1259080,6,36,-1
1259081,5,36,-1
1259082,5,36,-1
1259083,4,36,-1
1259084,5,36,-1
1259085,5,36,-1
1259086,6,36,-1
1259087,6,36,-1
1259088,6,36,-1
1259089,6,36,-1
1259090,6,36,-1
1259091,7,36,-1
1259092,7,36,-1
1259093,8,36,-1
1259094,8,36,-1
1259095,4,36,-1
1259096,5,36,-1
1259097,5,36,-1
1259098,6,36,-1
1259099,5,36,-1
1259100,5,36,-1
1259101,6,36,-1
1259102,5,36,-1
1259103,5,36,-1
1259104,6,36,-1
1259105,5,36,-1
1259106,6,36,-1
1259107,7,36,-1
1259108,6,36,-1
1259109,7,36,-1
1259110,8,36,-1
1259111,7,36,-1
1259112,5,36,-1
1259113,6,36,-1
1259114,7,36,-1
1259115,4,36,-1
1259116,5,36,-1
1259117,6,36,-1
1259118,6,36,-1
1259119,7,36,-1
1259120,7,36,-1
1259121,7,36,-1
1259122,6,36,-1
1259123,7,36,-1
1259124,7,36,-1
1259125,8,36,-1
1259126,9,36,-1
1259127,7,36,-1
1259128,8,36,-1
1259129,8,36,-1
1259130,8,36,-1
1259131,9,36,-1
1259132,9,36,-1
1259133,8,36,-1
1259134,8,36,-1
1259135,9,36,-1
1259136,8,36,-1
1259137,9,36,-1
1259138,7,36,-1
1259139,7,36,-1
1259140,8,36,-1
1259141,8,36,-1
1259142,7,36,-1
1259143,4,36,-1
1259144,5,36,-1
1259145,6,36,-1
1259146,5,36,-1
1259147,6,36,-1
1259148,7,36,-1
1259149,7,36,-1
1259150,7,36,-1
1259151,7,36,-1
1259152,7,36,-1
1259153,8,36,-1
1259154,5,36,-1
1259155,6,36,-1
1259156,5,36,-1
1259157,6,36,-1
1259158,6,36,-1
1259159,7,36,-1
1259160,8,36,-1
1259161,8,36,-1
1259162,6,36,-1
1259163,7,36,-1
1259164,7,36,-1
1259165,6,36,-1
1259166,7,36,-1
1259167,7,36,-1
1259168,8,36,-1
1259169,8,36,-1
1259170,8,36,-1
1259171,7,36,-1
1259172,8,36,-1
1259173,8,36,-1
1259174,8,36,-1
1259175,7,36,-1
1259176,8,36,-1
1259177,8,36,-1
1259178,7,36,-1
1259179,8,36,-1
1259180,7,36,-1
1259181,8,36,-1
1259182,8,36,-1
1259183,8,36,-1
1259184,5,36,-1
1259185,6,36,-1
1259186,6,36,-1
1259187,7,36,-1
1259188,8,36,-1
1259189,7,36,-1
1259190,8,36,-1
1259191,7,36,-1
1259192,5,36,-1
1259193,6,36,-1
1259194,7,36,-1
1259195,7,36,-1
1259196,7,36,-1
1259197,7,36,-1
1259198,6,36,-1
1259199,7,36,-1
1259200,7,36,-1
1259201,7,36,-1
1259202,6,36,-1
1259203,6,36,-1
1259204,6,36,-1
1259205,5,36,-1
1259206,6,36,-1
1259207,7,36,-1
1259208,8,36,-1
1259209,7,36,-1
1259210,6,36,-1
1259211,7,36,-1
1259212,7,36,-1
1259213,7,36,-1
1259214,7,36,-1
1259215,8,36,-1
1259216,6,36,-1
1259217,7,36,-1
1259218,7,36,-1
1259219,7,36,-1
1259220,8,36,-1
1259221,8,36,-1
1259222,8,36,-1
1259223,6,36,-1
1259224,7,36,-1
1259225,7,36,-1
1259226,7,36,-1
1259227,8,36,-1
1259228,6,36,-1
1259229,7,36,-1
1259230,7,36,-1
1259231,7,36,-1
1259232,8,36,-1
1259233,9,36,-1
1259234,7,36,-1
1259235,8,36,-1
1259236,9,36,-1
1259237,7,36,-1
1259238,8,36,-1
1259239,8,36,-1
1259240,9,36,-1
1259241,10,36,-1
1259242,9,36,-1
1259243,9,36,-1
1259244,9,36,-1
1259245,7,36,-1
1259246,8,36,-1
1259247,7,36,-1
1259248,8,36,-1
1259249,8,36,-1
1259250,8,36,-1
1259251,9,36,-1
1259252,9,36,-1
1259253,9,36,-1
1259254,10,36,-1
1259255,9,36,-1
1259256,10,36,-1
1259257,10,36,-1
1259258,7,36,-1
1259259,8,36,-1
1259260,8,36,-1
1259261,9,36,-1
1259262,9,36,-1
1259263,8,36,-1
1259264,9,36,-1
1259265,9,36,-1
1259266,9,36,-1
1259267,9,36,-1
1259268,9,36,-1
1259269,10,36,-1
1259270,9,36,-1
1259271,10,36,-1
1259272,9,36,-1
1259273,9,36,-1
1259274,9,36,-1
1259275,9,36,-1
1259276,9,36,-1
1259277,10,36,-1
1259278,8,36,-1
1259279,7,36,-1
1259280,8,36,2
1259281,8,36,-1
1259282,9,36,-1
1259283,7,36,-1
1259284,8,36,-1
1259285,8,36,-1
1259286,9,36,-1
1259287,10,36,3
1259288,9,36,1
1259289,9,36,-1
1259290,8,36,-1
1259291,9,36,-1
1259292,7,36,-1
1259293,7,36,-1
1259294,6,36,-1
1259295,7,36,-1
1259296,7,36,-1
1259297,7,36,-1
1259298,8,36,-1
1259299,8,36,-1
1259300,7,36,-1
1259301,7,36,-1
1259302,6,36,-1
1259303,7,36,-1
1259304,7,36,-1
1259305,8,36,-1
1259306,9,36,-1
1259307,8,36,-1
1259308,8,36,-1
1259309,9,36,-1
1259310,7,36,-1
1259311,8,36,-1
1259312,8,36,-1
1259313,3,36,-1
1259314,4,36,-1
1259315,4,36,-1
1259316,5,36,-1
1259317,4,36,-1
1259318,5,36,-1
1259319,5,36,-1
1259320,5,36,-1
1259321,6,36,-1
1259322,6,36,1
1259323,4,36,-1
1259324,5,36,-1
1259325,6,36,-1
1259326,4,36,0
1259327,5,36,-1
1259328,5,36,-1
1259329,4,36,-1
1259330,5,36,-1
1259331,6,36,-1
1259332,7,36,-1
1259333,7,36,-1
1259334,5,36,-1
1259335,6,36,-1
1259336,7,36,-1
1259337,7,36,-1
1259338,5,36,-1
1259339,6,36,-1
1259340,7,36,-1
1259341,7,36,-1
1259342,4,36,-1
1259343,5,36,-1
1259344,4,36,-1
1259345,5,36,-1
1259346,5,36,-1
1259347,6,36,-1
1259348,6,36,-1
1259349,7,36,-1
1259350,6,36,-1
1259351,6,36,-1
1259352,6,36,-1
1259353,7,36,-1
1259354,7,36,-1
1259355,6,36,-1
1259356,7,36,-1
1259357,7,36,-1
1259358,8,36,-1
1259359,8,36,-1
1259360,8,36,-1
1259361,6,36,-1
1259362,7,36,-1
1259363,6,36,-1
1259364,6,36,-1
1259365,7,36,-1
1259366,4,36,-1
1259367,5,36,-1
1259368,5,36,-1
1259369,2,36,-1
1259370,3,36,-1
1259371,3,36,-1
1259372,4,36,-1
1259373,3,36,-1
1259374,3,36,-1
1259375,4,36,-1
1259376,4,36,-1
1259377,5,36,-1
1259378,4,36,-1
1259379,4,36,-1
1259380,5,36,-1
1259381,5,36,-1
1259382,5,36,-1
1259383,6,36,-1
1259384,4,36,-1
1259385,4,36,-1
1259386,4,36,-1
1259387,5,36,-1
1259388,5,36,-1
1259389,3,36,-1
1259390,4,36,-1
1259391,5,36,-1
1259392,5,36,-1
1259393,6,36,-1
1259394,5,36,-1
1259395,4,36,-1
1259396,5,36,-1
1259397,5,36,-1
1259398,5,36,-1
1259399,6,36,-1
1259400,5,36,-1
1259401,6,36,-1
1259402,6,36,-1
1259403,7,36,-1
1259404,7,36,-1
1259405,6,36,-1
1259406,6,36,-1
1259407,7,36,-1
1259408,6,36,-1
1259409,6,36,-1
1259410,7,36,-1
1259411,4,36,-1
1259412,5,36,-1
1259413,6,36,-1
1259414,5,36,-1
1259415,4,36,-1
1259416,5,36,-1
1259417,5,36,-1
1259418,6,36,-1
1259419,6,36,-1
1259420,6,36,-1
1259421,7,36,-1
1259422,7,36,-1
1259423,6,36,-1
1259424,4,36,-1
1259425,5,36,-1
1259426,6,36,-1
1259427,6,36,-1
1259428,6,36,-1
1259429,6,36,-1
1259430,7,36,-1
1259431,6,36,-1
1259432,7,36,-1
1259433,6,36,-1
1259434,5,36,-1
1259435,5,36,-1
1259436,5,36,-1
1259437,6,36,-1
1259438,6,36,-1
1259439,6,36,-1
1259440,6,36,-1
1259441,6,36,-1
1259442,7,36,-1
1259443,5,36,4
1259444,5,36,0
1259445,6,36,-1
1259446,5,36,-1
1259447,6,36,2
1259448,7,36,6
1259449,6,36,-1
1259450,7,36,-1
1259451,7,36,-1
1259452,8,36,-1
1259453,5,36,-1
1259454,6,36,-1
1259455,7,36,-1
1259456,6,36,-1
1259457,7,36,3
1259458,7,36,-1
1259459,7,36,-1
1259460,8,36,-1
1259461,8,36,-1
1259462,7,36,-1
1259463,8,36,-1
1259464,7,36,-1
1259465,7,36,-1
1259466,8,36,-1
1259467,7,36,-1
1259468,8,36,-1
1259469,7,36,-1
1259470,6,36,-1
1259471,7,36,-1
1259472,8,36,-1
1259473,7,36,-1
1259474,6,36,-1
1259475,7,36,-1
1259476,7,36,-1
1259477,8,36,-1
1259478,8,36,-1
1259479,8,36,-1
1259480,9,36,-1
1259481,8,36,-1
1259482,8,36,-1
1259483,5,36,-1
1259484,6,36,-1
1259485,6,36,-1
1259486,7,36,-1
1259487,7,36,-1
1259488,7,36,-1
1259489,4,36,-1
1259490,5,36,-1
1259491,6,36,-1
1259492,6,36,-1
1259493,7,36,-1
1259494,8,36,-1
1259495,8,36,-1
1259496,7,36,-1
1259497,8,36,-1
1259498,7,36,-1
1259499,8,36,-1
1259500,7,36,-1
1259501,5,36,-1
1259502,6,36,-1
1259503,6,36,-1
1259504,6,36,-1
1259505,7,36,-1
1259506,6,36,-1
1259507,7,36,-1
1259508,7,36,-1
1259509,8,36,-1
1259510,6,36,-1
1259511,7,36,-1
1259512,6,36,-1
1259513,7,36,-1
1259514,7,36,-1
1259515,7,36,-1
1259516,8,36,-1
1259517,8,36,-1
1259518,9,36,-1
1259519,6,36,-1
1259520,7,36,-1
1259521,8,36,-1
1259522,8,36,-1
1259523,7,36,-1
1259524,8,36,-1
1259525,9,36,-1
1259526,9,36,-1
1259527,7,36,-1
1259528,8,36,-1
1259529,6,36,-1
1259530,7,36,-1
1259531,8,36,-1
1259532,8,36,-1
1259533,9,36,-1
1259534,9,36,-1
1259535,8,36,-1
1259536,9,36,-1
1259537,9,36,-1
1259538,6,36,-1
1259539,6,36,-1
1259540,7,36,-1
1259541,7,36,-1
1259542,8,36,-1
1259543,9,36,-1
1259544,10,36,-1
1259545,11,36,-1
1259546,10,36,-1
1259547,9,36,-1
1259548,7,36,-1
1259549,8,36,-1
1259550,8,36,-1
1259551,8,36,-1
1259552,8,36,-1
1259553,9,36,-1
1259554,9,36,-1
1259555,8,36,-1
1259556,4,36,-1
1259557,5,36,-1
1259558,5,36,-1
1259559,5,36,-1
1259560,6,36,-1
1259561,7,36,-1
1259562,7,36,-1
1259563,7,36,-1
1259564,6,36,-1
1259565,6,36,-1
1259566,7,36,-1
1259567,6,36,-1
1259568,7,36,-1
1259569,7,36,-1
1259570,7,36,-1
1259571,7,36,-1
1259572,7,36,-1
1259573,7,36,-1
1259574,7,36,-1
1259575,7,36,-1
1259576,7,36,-1
1259577,7,36,-1
1259578,8,36,-1
1259579,7,36,-1
1259580,7,36,-1
1259581,7,36,-1
1259582,7,36,-1
1259583,7,36,-1
1259584,6,36,-1
1259585,7,36,-1
1259586,7,36,-1
1259587,8,36,-1
1259588,8,36,-1
1259589,7,36,1
1259590,8,36,0
1259591,8,36,0
1259592,7,36,0
1259593,8,36,0
1259594,5,36,0
1259595,5,36,0
1259596,6,36,0
1259597,6,36,0
1259598,6,36,0
1259599,2,36,0
1259600,3,36,0
1259601,4,36,0
1259602,3,36,0
1259603,3,36,0
1259604,3,36,0
1259605,3,36,0
1259606,3,36,0
1259607,4,36,0
1259608,4,36,0
1259609,4,36,0
1259610,4,36,0
1259611,4,36,0
1259612,3,36,0
1259613,4,36,0
1259614,4,36,0
1259615,5,36,0
1259616,4,36,0
1259617,4,36,0
1259618,4,36,0
1259619,3,36,0
1259620,4,36,0
1259621,3,36,0
1259622,4,36,0
1259623,5,36,0
1259624,6,36,0
1259625,7,36,-1
1259626,5,36,1
1259627,6,36,0
1259628,7,36,0
1259629,7,36,0
1259630,6,36,0
1259631,4,36,0
1259632,5,36,0
1259633,5,36,0
1259634,6,36,0
1259635,5,36,0
1259636,6,36,0
1259637,6,36,-1
1259638,5,36,1
1259639,6,36,-1
1259640,7,36,-1
1259641,6,36,0
1259642,7,36,0
1259643,6,36,0
1259644,6,36,0
1259645,7,36,0
1259646,4,36,0
1259647,5,36,0
1259648,6,36,0
1259649,5,36,0
1259650,6,36,0
1259651,7,36,0
1259652,6,36,0
1259653,7,36,-1
1259654,6,36,1
1259655,5,36,-1
1259656,6,36,0
1259657,6,36,-1
1259658,7,36,0
1259659,8,36,0
1259660,8,36,-1
1259661,5,36,0
1259662,6,36,-1
1259663,6,36,0
1259664,6,36,-1
1259665,6,36,0
1259666,6,36,-1
1259667,5,36,0
1259668,6,36,-1
1259669,7,36,0
1259670,4,36,-1
1259671,5,36,-1
1259672,6,36,1
1259673,6,36,-1
1259674,4,36,0
1259675,5,36,-1
1259676,6,36,1
1259677,5,36,0
1259678,6,36,-1
1259679,7,36,0
1259680,3,36,-1
1259681,4,36,0
1259682,4,36,-1
1259683,3,36,0
1259684,4,36,-1
1259685,5,36,0
1259686,6,36,-1
1259687,4,36,0
1259688,4,36,-1
1259689,4,36,0
1259690,5,36,-1
1259691,5,36,0
1259692,6,36,-1
1259693,7,36,0
1259694,5,36,-1
1259695,5,36,0
1259696,2,36,-1
1259697,3,36,0
1259698,4,36,-1
1259699,3,36,0
1259700,3,36,-1
1259701,4,36,0
1259702,3,36,-1
1259703,4,36,0
1259704,4,36,-1
1259705,5,36,0
1259706,3,36,-1
1259707,4,36,0
1259708,5,36,-1
1259709,4,36,0
1259710,4,36,-1
1259711,4,36,0
1259712,4,36,-1
1259713,5,36,0
1259714,6,36,-1
1259715,6,36,0
1259716,6,36,-1
1259717,6,36,0
1259718,6,36,-1
1259719,6,36,0
1259720,6,36,-1
1259721,5,36,0
1259722,4,36,-1
1259723,5,36,0
1259724,5,36,-1
1259725,5,36,0
1259726,6,36,-1
1259727,6,36,0
1259728,6,36,-1
1259729,5,36,0
1259730,6,36,-1
1259731,5,36,0
1259732,3,36,-1
1259733,4,36,0
1259734,5,36,-1
1259735,6,36,0
1259736,7,36,-1
1259737,8,36,-1
1259738,4,36,1
1259739,5,36,0
1259740,5,36,-1
1259741,6,36,0
1259742,5,36,-1
1259743,3,36,0
1259744,4,36,-1
1259745,4,36,0
1259746,3,36,-1
1259747,4,36,0
1259748,5,36,-1
1259749,4,36,0
1259750,5,36,-1
1259751,4,36,0
1259752,4,36,-1
1259753,5,36,0
1259754,5,36,-1
1259755,5,36,0
1259756,6,36,-1
1259757,3,36,0
1259758,4,36,-1
1259759,4,36,0
1259760,5,36,-1
1259761,6,36,0
1259762,7,36,-1
1259763,5,36,0
1259764,5,36,-1
1259765,4,36,0
1259766,5,36,-1
1259767,4,36,0
1259768,5,36,-1
1259769,5,36,-1
1259770,5,36,1
1259771,6,36,-1
1259772,5,36,0
1259773,5,36,0
1259774,6,36,-1
1259775,3,36,0
1259776,4,36,-1
1259777,5,36,0
1259778,5,36,-1
1259779,6,36,0
1259780,5,36,-1
1259781,5,36,0
1259782,5,36,-1
1259783,4,36,-1
1259784,4,36,1
1259785,5,36,-1
1259786,5,36,0
1259787,5,36,-1
1259788,5,36,0
1259789,6,36,0
1259790,3,36,-1
1259791,4,36,0
1259792,5,36,-1
1259793,4,36,-1
1259794,5,36,0
1259795,5,36,-1
1259796,4,36,0
1259797,5,36,-1
1259798,6,36,0
1259799,6,36,-1
1259800,3,36,0
1259801,4,36,-1
1259802,5,36,0
1259803,6,36,-1
1259804,4,36,0
1259805,5,36,-1
1259806,4,36,0
1259807,5,36,-1
1259808,6,36,0
1259809,6,36,-1
1259810,5,36,0
1259811,6,36,-1
1259812,7,36,0
1259813,8,36,-1
1259814,8,36,0
1259815,5,36,-1
1259816,5,36,0
1259817,5,36,-1
1259818,5,36,0
1259819,6,36,-1
1259820,7,36,0
1259821,5,36,-1
1259822,6,36,0
1259823,6,36,-1
1259824,6,36,0
1259825,4,36,-1
1259826,5,36,0
1259827,5,36,-1
1259828,5,36,0
1259829,6,36,-1
1259830,4,36,0
1259831,5,36,-1
1259832,6,36,0
1259833,7,36,-1
1259834,4,36,0
1259835,5,36,-1
1259836,6,36,0
1259837,7,36,-1
1259838,5,36,0
1259839,5,36,-1
1259840,6,36,0
1259841,5,36,-1
1259842,5,36,0
1259843,6,36,-1
1259844,6,36,0
1259845,6,36,-1
1259846,7,36,0
1259847,6,36,-1
1259848,7,36,0
1259849,7,36,-1
1259850,7,36,0
1259851,7,36,-1
1259852,8,36,0
1259853,7,36,-1
1259854,8,36,0
1259855,9,36,-1
1259856,8,36,0
1259857,7,36,-1
1259858,7,36,0
1259859,7,36,-1
1259860,8,36,-1
1259861,9,36,-1
1259862,8,36,1
1259863,8,36,-1
1259864,9,36,0
1259865,5,36,-1
1259866,6,36,0
1259867,5,36,-1
1259868,6,36,0
1259869,6,36,0
1259870,7,36,0
1259871,6,36,-1
1259872,7,36,0
1259873,7,36,-1
1259874,8,36,0
1259875,8,36,-1
1259876,8,36,0
1259877,9,36,-1
1259878,7,36,0
1259879,6,36,-1
1259880,7,36,0
1259881,7,36,-1
1259882,8,36,0
1259883,9,36,-1
1259884,7,36,0
1259885,8,36,-1
1259886,7,36,0
1259887,8,36,-1
1259888,9,36,0
1259889,10,36,-1
1259890,9,36,0
1259891,6,36,-1
1259892,7,36,0
1259893,7,36,-1
1259894,7,36,0
1259895,8,36,-1
1259896,9,36,0
1259897,7,36,-1
1259898,8,36,0
1259899,8,36,-1
1259900,9,36,0
1259901,8,36,-1
1259902,8,36,0
1259903,7,36,-1
1259904,8,36,0
1259905,8,36,-1
1259906,8,36,0
1259907,7,36,-1
1259908,8,36,0
1259909,8,36,-1
1259910,9,36,0
1259911,10,36,-1
1259912,10,36,0
1259913,8,36,-1
1259914,9,36,0
1259915,9,36,-1
1259916,9,36,0
1259917,10,36,-1
1259918,10,36,0
1259919,8,36,-1
1259920,9,36,0
1259921,9,36,-1
1259922,9,36,0
1259923,9,36,-1
1259924,10,36,0
1259925,9,36,-1
1259926,10,36,0
1259927,11,36,-1
1259928,9,36,0
1259929,5,36,-1
1259930,6,36,0
1259931,6,36,-1
1259932,7,36,0
1259933,7,36,-1
1259934,7,36,0
1259935,8,36,-1
1259936,6,36,0
1259937,7,36,-1
1259938,8,36,0
1259939,7,36,-1
1259940,6,36,0
1259941,7,36,-1
1259942,8,36,0
1259943,7,36,-1
1259944,7,36,0
1259945,8,36,-1
1259946,7,36,0
1259947,7,36,-1
1259948,8,36,0
1259949,7,36,-1
1259950,8,36,0
1259951,8,36,-1
1259952,8,36,0
1259953,9,36,-1
1259954,9,36,0
1259955,9,36,-1
1259956,6,36,0
1259957,6,36,-1
1259958,6,36,0
1259959,7,36,-1
1259960,7,36,0
1259961,6,36,-1
1259962,7,36,0
1259963,7,36,-1
1259964,8,36,0
1259965,8,36,-1
1259966,8,36,0
1259967,7,36,-1
1259968,8,36,0
1259969,9,36,-1
1259970,9,36,0
1259971,8,36,-1
1259972,6,36,0
1259973,7,36,-1
1259974,7,36,0
1259975,8,36,-1
1259976,9,36,0
1259977,8,36,-1
1259978,8,36,0
1259979,8,36,-1
1259980,8,36,0
1259981,9,36,-1
1259982,10,36,0
1259983,10,36,-1
1259984,9,36,0
1259985,9,36,-1
1259986,8,36,0
1259987,8,36,-1
1259988,9,36,0
1259989,9,36,-1
1259990,8,36,0
1259991,9,36,-1
1259992,8,36,0
1259993,9,36,-1
1259994,9,36,0
1259995,10,36,-1
1259996,9,36,0
1259997,10,36,-1
1259998,8,36,0
1259999,9,36,-1
1260000,9,36,0
1260001,9,36,-1
1260002,8,36,0
1260003,9,36,-1
1260004,8,36,0
1260005,9,36,-1
1260006,7,36,0
1260007,7,36,-1
1260008,8,36,0
1260009,8,36,-1
1260010,8,36,0
1260011,8,36,-1
1260012,8,36,0
1260013,8,36,-1
1260014,9,36,0
1260015,9,36,-1
1260016,8,36,0
1260017,8,36,-1
1260018,9,36,0
1260019,7,36,-1
1260020,8,36,-1
1260021,9,36,1
1260022,10,36,-1
1260023,9,36,1
1260024,10,36,-1
1260025,8,36,0
1260026,8,36,-1
1260027,9,36,0
1260028,9,36,-1
1260029,8,36,0
1260030,6,36,-1
1260031,7,36,0
1260032,7,36,-1
1260033,8,36,-1
1260034,8,36,1
1260035,7,36,-1
1260036,8,36,0
1260037,7,36,-1
1260038,8,36,0
1260039,9,36,-1
1260040,8,36,0
1260041,9,36,0
1260042,10,36,0
1260043,9,36,0
1260044,9,36,0
1260045,9,36,0
1260046,10,36,-1
1260047,8,36,0
1260048,8,36,0
1260049,9,36,0
1260050,10,36,0
1260051,10,36,0
1260052,10,36,0
1260053,8,36,0
1260054,9,36,0
1260055,9,36,0
1260056,9,36,0
1260057,9,36,0
1260058,9,36,0
1260059,10,36,0
1260060,10,36,0
1260061,8,36,0
1260062,9,36,0
1260063,10,36,0
1260064,10,36,0
1260065,11,36,0
1260066,9,36,0
1260067,7,36,0
1260068,8,36,0
1260069,7,36,-1
1260070,8,36,0
1260071,9,36,0
1260072,8,36,0
1260073,8,36,0
1260074,8,36,0
1260075,8,36,0
1260076,9,36,0
1260077,8,36,0
1260078,9,36,0
1260079,8,36,0
1260080,9,36,0
1260081,9,36,0
1260082,9,36,0
1260083,8,36,0
1260084,8,36,0
1260085,7,36,0
1260086,4,36,0
1260087,5,36,0
1260088,5,36,0
1260089,5,36,0
1260090,5,36,0
1260091,5,36,0
1260092,5,36,0
1260093,6,36,0
1260094,6,36,0
1260095,6,36,0
1260096,5,36,0
1260097,6,36,0
1260098,7,36,0
1260099,6,36,0
1260100,7,36,0
1260101,6,36,-1
1260102,7,36,0
1260103,8,36,0
1260104,6,36,0
1260105,7,36,0
1260106,7,36,0
1260107,6,36,0
1260108,7,36,0
1260109,7,36,0
1260110,6,36,0
1260111,7,36,0
1260112,8,36,0
1260113,9,36,0
1260114,7,36,0
1260115,7,36,0
1260116,5,36,0
1260117,6,36,0
1260118,6,36,0
1260119,6,36,0
1260120,6,36,0
1260121,6,36,0
1260122,7,36,0
1260123,7,36,0
1260124,7,36,0
1260125,5,36,0
1260126,6,36,0
1260127,6,36,0
1260128,5,36,0
1260129,6,36,0
1260130,5,36,0
1260131,6,36,0
1260132,6,36,0
1260133,7,36,0
1260134,6,36,0
1260135,7,36,-1
1260136,6,36,0
1260137,7,36,-1
1260138,8,36,0
1260139,7,36,-1
1260140,8,36,0
1260141,9,36,0
1260142,8,36,0
1260143,9,36,0
1260144,8,36,0
1260145,8,36,0
1260146,7,36,-1
1260147,8,36,1
1260148,7,36,-1
1260149,7,36,0
1260150,8,36,-1
1260151,6,36,0
1260152,7,36,-1
1260153,7,36,0
1260154,8,36,-1
1260155,3,36,0
1260156,4,36,0
1260157,5,36,0
1260158,4,36,-1
1260159,4,36,0
1260160,5,36,-1
1260161,6,36,0
1260162,5,36,-1
1260163,4,36,0
1260164,5,36,-1
1260165,5,36,0
1260166,5,36,-1
1260167,5,36,0
1260168,5,36,-1
